student_id,gender,school_type,parent_edu,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,commute_min,final_score,grade_band,passed
S2358,F,Public,High School,3.16,66.2,60.4,64.8,55.4,16.3,81.6,3.0,3,25.1,52.2,D,1
S2359,M,Charter,Bachelor,3.23,79.7,53.3,61.7,69.4,14.1,90.5,6.4,2,15.0,78.1,B,1
S2360,M,Private,Master,3.22,69.5,68.3,83.8,61.5,12.6,66.6,7.8,2,12.6,69.6,C,1
S2361,M,Public,Bachelor,2.91,81.1,61.3,70.2,59.4,13.0,69.7,2.7,2,65.0,59.2,D,1
S2362,M,Private,Bachelor,2.02,56.1,43.7,48.3,39.1,6.3,76.6,1.2,5,41.7,49.2,F,0
S2363,F,Charter,High School,2.54,81.2,52.7,61.3,42.0,2.1,77.3,5.3,4,23.1,56.9,D,1
S2364,F,Public,Bachelor,3.71,83.4,76.9,73.7,45.8,13.4,78.5,8.7,8,42.9,70.6,B,1
S2365,M,Public,High School,3.09,85.3,78.8,63.3,51.7,4.9,88.7,3.4,4,23.2,66.4,C,1
S2366,M,Public,Master,2.84,64.7,42.7,60.2,45.3,6.8,82.0,0.9,2,44.0,55.7,D,1
S2367,F,Private,Bachelor,3.56,78.8,70.6,58.8,63.3,11.0,91.7,8.4,2,30.9,77.1,B,1
S2368,M,Public,High School,2.43,56.6,45.5,39.8,46.9,4.0,79.0,4.3,4,22.7,35.4,F,0
S2369,F,Charter,Master,2.89,75.6,43.7,62.4,44.7,11.4,70.7,5.0,2,33.0,61.2,C,1
S2370,F,Private,High School,3.07,77.9,61.9,64.2,43.6,8.6,79.8,6.5,5,32.7,72.6,B,1
S2371,F,Private,Bachelor,2.78,87.0,52.6,67.8,55.6,9.3,55.5,1.6,3,38.1,60.6,C,1
S2372,F,Public,Bachelor,3.05,74.4,43.4,57.0,43.9,9.2,74.4,5.4,3,49.2,62.5,C,1
S2373,M,Private,High School,2.91,74.9,50.4,49.3,55.1,9.0,76.1,3.7,5,58.6,62.8,C,1
S2374,F,Public,PhD,2.3,59.2,38.7,46.0,25.0,3.5,80.5,4.0,1,34.7,54.1,D,1
S2375,M,Public,Master,3.09,75.2,53.3,72.1,56.6,5.8,87.1,6.3,1,5.0,66.5,C,1
S2376,M,Private,High School,2.34,60.3,36.4,49.1,53.5,5.9,64.3,4.8,3,41.5,53.4,D,1
S2377,F,Public,Master,3.08,71.8,54.7,57.9,60.3,6.4,71.5,5.9,9,20.7,68.2,C,1
S2378,M,Private,Bachelor,3.69,78.3,58.0,64.0,54.3,15.9,100.0,6.7,4,5.0,73.6,B,1
S2379,F,Public,PhD,2.86,65.8,58.9,53.7,63.8,4.3,75.1,4.7,0,36.1,56.2,D,1
S2380,F,Public,Bachelor,2.41,64.6,57.4,50.2,34.9,13.7,75.5,3.8,6,34.5,50.6,D,1
S2381,F,Public,Bachelor,2.94,66.4,58.5,52.1,52.0,9.7,88.8,3.1,2,13.2,61.5,C,1
S2382,F,Charter,Bachelor,2.58,62.8,49.9,69.7,46.8,7.5,74.9,2.7,5,9.3,62.3,C,1
S2383,M,Private,Bachelor,3.3,81.6,60.6,71.2,67.8,8.6,81.2,6.0,5,44.5,72.8,B,1
S2384,M,Private,Bachelor,2.93,70.7,48.8,71.9,26.3,10.7,75.5,5.6,2,33.0,53.9,D,1
S2385,F,Public,High School,3.85,81.3,59.2,81.4,45.1,11.8,82.4,5.3,5,8.9,72.3,B,1
S2386,M,Public,Master,3.58,64.2,67.1,42.2,79.4,12.2,87.5,3.8,0,32.0,61.3,C,1
S2387,F,Charter,Bachelor,2.92,72.6,40.1,64.2,25.0,11.2,57.4,1.0,3,19.1,59.0,D,1
S2388,F,Public,PhD,3.36,77.8,61.7,59.4,65.7,12.4,79.2,2.9,3,31.4,79.1,B,1
S2389,F,Public,High School,2.8,64.8,51.2,68.8,42.2,11.9,84.5,2.9,4,30.7,62.6,C,1
S2390,M,Private,Bachelor,3.02,86.9,68.7,57.8,59.1,10.7,85.3,3.6,5,5.0,58.4,D,1
S2391,M,Public,PhD,2.82,49.9,35.9,46.4,63.8,5.4,95.1,3.5,2,27.5,52.7,D,1
S2392,M,Charter,Bachelor,3.38,80.1,63.5,52.4,60.1,4.3,93.9,3.0,6,20.6,66.1,C,1
S2393,M,Private,Master,3.72,82.9,70.2,65.1,77.1,12.5,92.1,2.7,1,10.3,74.1,B,1
S2394,F,Public,Master,3.4,78.3,43.9,73.3,45.8,11.3,84.3,5.8,3,5.0,55.3,D,1
S2395,M,Public,Bachelor,3.46,76.0,52.0,67.3,49.7,16.6,79.1,5.9,3,19.4,70.1,B,1
S2396,M,Public,Bachelor,3.46,79.0,62.7,54.7,66.2,10.5,90.7,6.9,3,17.4,73.8,B,1
S2397,M,Charter,High School,3.28,79.7,67.6,84.0,51.8,11.2,86.6,6.8,3,33.4,68.3,C,1
S2398,F,Private,Bachelor,2.43,58.5,51.6,61.1,56.0,9.1,69.8,3.9,1,25.7,52.2,D,1
S2399,F,Public,High School,3.85,80.9,72.8,75.3,75.4,13.9,78.1,6.9,3,22.1,78.3,B,1
S2400,M,Public,Master,3.9,77.6,55.7,79.5,67.6,15.1,88.4,8.5,4,25.4,85.0,A,1
S2401,M,Private,Bachelor,2.88,60.1,37.8,43.6,28.7,6.1,92.7,7.1,6,18.6,47.4,F,0
S2402,M,Private,Bachelor,2.81,73.9,58.1,52.5,48.3,5.3,79.5,2.7,3,11.0,55.3,D,1
S2403,M,Public,High School,3.31,68.5,47.1,70.0,55.4,9.4,83.4,6.8,4,56.7,62.5,C,1
S2404,F,Public,PhD,3.28,60.8,48.1,53.5,49.2,3.6,87.8,3.9,1,22.5,60.9,C,1
S2405,F,Public,High School,2.9,64.7,64.5,56.9,55.3,8.5,84.8,4.7,1,22.4,52.0,D,1
S2406,M,Private,High School,2.37,57.4,50.9,54.0,51.9,4.5,76.7,5.1,4,49.3,52.0,D,1
S2407,M,Charter,High School,3.15,79.8,55.9,52.4,47.2,10.6,81.0,4.3,4,52.5,60.8,C,1
S2408,F,Public,PhD,3.28,74.0,53.8,60.2,51.3,9.3,76.7,3.3,6,45.3,63.4,C,1
S2409,M,Private,PhD,3.36,84.7,70.8,74.3,44.1,7.4,95.7,4.5,3,17.3,67.4,C,1
S2410,F,Public,Bachelor,3.17,66.4,59.9,67.9,48.9,13.6,76.6,3.0,1,29.3,58.8,D,1
S2411,M,Public,Master,2.86,75.6,46.0,71.3,31.3,8.7,97.5,2.0,2,34.4,63.8,C,1
S2412,F,Public,High School,3.5,97.7,50.1,78.6,55.1,13.6,86.8,8.2,3,56.1,64.0,C,1
S2413,M,Charter,PhD,3.03,73.2,77.5,65.5,56.0,9.7,81.0,5.6,5,31.1,76.7,B,1
S2414,F,Public,High School,2.77,74.6,44.9,63.5,37.8,9.5,86.8,2.5,2,33.1,59.5,D,1
S2415,F,Private,High School,2.91,74.6,63.5,63.7,75.6,4.6,71.3,2.3,6,10.3,70.5,B,1
S2416,M,Public,High School,2.13,49.9,60.0,46.1,46.4,9.3,78.2,0.5,4,10.5,51.2,D,1
S2417,M,Public,Bachelor,2.91,73.8,59.4,51.9,56.6,11.3,80.5,2.8,2,45.8,68.2,C,1
S2418,M,Public,Master,3.34,75.9,55.8,58.0,46.8,10.3,88.4,7.7,5,28.5,66.8,C,1
S2419,M,Private,Bachelor,3.17,69.6,44.4,59.0,45.7,10.5,73.5,4.7,0,30.9,66.4,C,1
S2420,M,Public,PhD,3.76,70.5,49.0,59.8,58.7,15.0,79.3,10.7,3,37.3,71.9,B,1
S2421,M,Private,Bachelor,2.87,74.2,61.6,64.8,49.5,7.4,56.7,4.1,3,38.4,68.8,C,1
S2422,F,Public,High School,3.24,64.7,72.2,63.2,58.1,5.2,76.9,4.0,3,34.6,63.2,C,1
S2423,M,Public,Bachelor,3.4,91.0,62.8,70.4,66.1,9.5,77.8,7.3,7,32.6,71.4,B,1
S2424,M,Public,Bachelor,4.0,80.9,62.7,72.3,53.2,13.5,82.0,3.7,4,22.1,74.9,B,1
S2425,F,Public,Master,3.07,60.9,62.3,70.4,38.7,9.2,79.3,5.1,8,27.8,62.5,C,1
S2426,M,Public,Bachelor,2.48,60.7,43.9,55.9,28.8,10.9,75.6,0.8,5,41.4,53.9,D,1
S2427,F,Public,Bachelor,3.42,72.0,64.0,73.0,74.1,7.8,90.2,1.2,3,8.8,68.5,C,1
S2428,M,Private,High School,3.93,98.6,73.5,77.0,73.0,10.2,96.1,6.6,5,5.0,82.4,A,1
S2429,F,Private,Bachelor,2.84,61.3,49.6,68.5,58.2,5.2,86.2,5.8,1,27.0,63.5,C,1
S2430,F,Public,PhD,3.42,73.3,61.5,78.7,51.0,12.0,92.5,6.0,2,25.1,60.9,C,1
S2431,F,Public,High School,3.61,71.8,80.3,70.2,45.9,6.9,89.4,6.2,6,32.8,77.0,B,1
S2432,F,Public,Master,3.51,79.1,70.1,66.8,55.4,13.3,85.7,0.6,6,19.1,82.4,A,1
S2433,M,Public,Bachelor,3.06,66.5,67.8,61.5,54.9,6.5,91.8,4.3,2,13.0,59.9,D,1
S2434,F,Public,High School,2.65,57.4,41.9,52.2,33.9,5.3,84.8,3.3,3,35.8,57.5,D,1
S2435,M,Charter,PhD,2.96,68.0,67.6,55.8,37.8,14.1,61.8,5.6,6,45.4,63.0,C,1
S2436,M,Public,Bachelor,3.23,69.9,65.6,70.5,35.5,13.6,80.2,3.0,6,29.3,61.5,C,1
S2437,M,Public,Bachelor,3.45,69.8,45.9,55.0,60.4,11.2,62.9,7.3,6,5.0,67.7,C,1
S2438,F,Public,High School,3.17,67.4,63.4,76.0,41.0,5.7,59.8,3.9,4,28.3,74.8,B,1
S2439,M,Public,High School,2.81,77.6,53.2,60.0,54.8,14.3,72.0,3.4,4,5.0,60.9,C,1
S2440,F,Private,Master,3.28,70.2,44.2,88.5,46.4,9.5,81.2,6.3,5,23.0,61.1,C,1
S2441,F,Public,Bachelor,3.43,65.2,60.6,56.4,63.1,11.5,79.2,3.2,3,5.0,55.2,D,1
S2442,F,Public,PhD,3.19,68.2,63.8,64.0,59.7,12.5,60.6,6.6,2,17.6,66.5,C,1
S2443,F,Private,High School,2.58,66.3,54.8,54.6,47.6,1.4,85.1,0.7,2,34.8,56.2,D,1
S2444,M,Public,High School,2.91,58.4,52.2,51.0,52.9,6.7,70.6,5.6,3,21.2,65.9,C,1
S2445,M,Private,High School,3.47,87.7,63.1,77.0,55.6,10.7,90.6,5.2,2,39.9,82.7,A,1
S2446,M,Private,Bachelor,2.31,70.0,77.0,46.9,47.2,6.6,64.9,2.5,2,31.7,54.8,D,1
S2447,M,Public,PhD,1.95,71.0,38.1,48.8,54.8,1.0,63.6,0.0,3,13.4,52.7,D,1
S2448,M,Private,Bachelor,3.75,80.7,75.1,72.9,56.2,13.0,92.7,5.2,5,34.7,70.4,B,1
S2449,M,Public,Bachelor,3.26,55.8,55.3,66.4,52.8,10.1,78.4,4.7,4,34.1,63.4,C,1
S2450,M,Private,Master,3.3,85.3,55.8,53.4,37.2,15.2,85.1,8.4,2,42.6,63.3,C,1
S2451,F,Public,Master,2.46,57.7,49.3,60.5,51.7,9.8,77.9,3.1,0,38.3,51.3,D,1
S2452,F,Public,High School,3.37,67.4,45.6,63.9,44.7,9.7,66.6,4.1,6,30.2,61.1,C,1
S2453,M,Private,Master,3.14,72.6,53.4,54.1,47.1,9.0,87.1,6.5,3,9.4,65.1,C,1
S2454,F,Charter,Bachelor,2.21,73.1,52.0,49.8,37.7,8.9,60.8,1.5,1,41.2,58.0,D,1
S2455,M,Charter,High School,3.71,85.5,52.0,50.1,53.8,12.7,73.8,8.3,2,19.2,66.3,C,1
S2456,M,Private,High School,3.08,78.0,65.6,78.5,31.5,5.2,72.1,5.2,1,36.7,65.1,C,1
S2457,F,Public,Bachelor,2.8,65.5,45.0,68.1,57.2,14.5,87.8,2.2,3,59.4,52.2,D,1
S2458,F,Public,Bachelor,2.81,65.5,40.2,47.4,47.4,5.3,58.9,5.9,0,44.0,54.4,D,1
S2459,M,Public,High School,1.99,62.7,36.9,60.7,37.3,12.4,77.7,3.2,0,34.3,48.1,F,0
S2460,F,Public,High School,3.3,71.9,82.1,58.0,42.2,11.5,87.0,7.0,4,24.6,67.6,C,1
S2461,F,Public,Master,3.13,78.4,41.2,71.7,54.9,7.6,82.2,4.5,6,18.1,61.3,C,1
S2462,F,Charter,PhD,2.9,75.7,62.8,57.1,46.4,1.5,82.0,5.5,3,5.0,56.0,D,1
S2463,F,Public,Master,3.64,81.1,58.1,63.8,72.1,13.9,82.9,9.9,2,22.5,68.5,C,1
S2464,F,Public,High School,2.31,42.9,40.7,48.8,51.3,1.6,81.3,3.1,5,20.8,43.4,F,0
S2465,M,Public,High School,2.7,68.0,60.7,52.9,70.9,8.9,71.9,3.0,2,31.3,55.6,D,1
S2466,M,Charter,High School,2.57,64.9,58.3,70.0,52.8,13.1,56.3,6.5,1,19.4,63.5,C,1
S2467,M,Private,High School,2.86,70.0,49.6,68.2,63.4,5.0,77.7,5.5,5,29.0,65.3,C,1
S2468,M,Private,Bachelor,3.03,64.3,42.5,61.1,55.1,11.3,90.0,3.7,3,43.5,59.2,D,1
S2469,F,Public,Bachelor,3.22,61.6,62.8,69.8,50.1,7.4,88.1,8.5,3,26.3,65.7,C,1
S2470,M,Charter,Master,2.83,72.0,62.3,45.7,55.7,11.7,100.0,1.7,2,9.6,59.6,D,1
S2471,F,Public,Bachelor,2.56,62.8,49.2,45.9,38.8,7.4,72.6,4.5,5,14.7,57.5,D,1
S2472,F,Charter,High School,3.84,83.0,72.2,72.9,85.8,12.3,86.5,8.9,7,31.1,81.1,A,1
S2473,F,Private,Bachelor,4.0,74.6,61.9,74.5,58.0,16.6,87.2,9.1,6,31.3,76.9,B,1
S2474,F,Public,Bachelor,3.07,82.0,53.4,66.4,52.8,11.2,71.4,2.9,2,11.6,69.6,C,1
S2475,F,Public,Bachelor,2.62,74.2,56.0,42.6,55.5,5.1,70.5,1.1,3,26.5,56.5,D,1
S2476,M,Private,High School,3.74,79.8,71.1,57.8,47.2,17.3,74.9,6.8,5,34.9,78.6,B,1
S2477,F,Public,Bachelor,2.28,61.1,52.5,58.6,64.1,1.5,45.2,4.1,1,54.4,52.2,D,1
S2478,M,Charter,High School,2.83,75.1,62.9,82.9,41.3,9.2,71.4,1.9,4,28.5,74.8,B,1
S2479,F,Public,High School,2.65,69.7,47.2,69.8,33.8,5.1,76.8,4.2,2,23.8,55.5,D,1
S2480,M,Public,Master,2.42,66.1,67.8,70.9,50.8,2.2,81.8,0.1,2,22.4,57.6,D,1
S2481,F,Public,Master,2.86,76.9,55.1,64.6,36.5,5.0,71.7,6.3,4,27.8,52.0,D,1
S2482,F,Public,High School,2.57,77.1,55.2,62.8,69.1,7.1,68.9,2.3,0,48.0,67.4,C,1
S2483,M,Public,High School,3.01,60.0,41.4,49.7,46.4,10.1,92.4,4.2,3,27.1,53.2,D,1
S2484,M,Public,Master,3.01,61.7,53.2,68.0,25.0,12.2,64.2,6.3,4,32.4,59.2,D,1
S2485,F,Private,High School,2.69,60.7,57.7,56.6,54.0,12.2,74.9,5.3,3,5.2,60.6,C,1
S2486,F,Public,Bachelor,2.81,56.1,59.6,63.3,59.4,9.1,89.6,5.0,2,49.8,58.9,D,1
S2487,F,Charter,High School,2.88,68.3,71.8,60.3,51.1,7.2,70.3,6.3,5,45.6,69.1,C,1
S2488,F,Private,High School,3.4,78.9,68.4,67.7,41.6,13.7,65.6,6.3,4,18.5,71.6,B,1
S2489,M,Charter,Master,2.93,69.1,59.4,59.6,52.0,6.9,99.7,7.2,5,23.8,57.4,D,1
S2490,M,Public,Master,3.41,69.9,56.1,65.5,49.1,5.9,93.7,2.1,5,40.6,57.9,D,1
S2491,M,Public,High School,3.29,81.9,56.7,74.1,42.7,13.0,92.9,5.1,5,67.7,71.9,B,1
S2492,F,Public,Bachelor,3.29,74.0,70.5,52.1,45.0,14.1,81.8,5.0,2,5.0,64.5,C,1
S2493,M,Private,High School,3.69,79.7,75.1,53.7,62.9,9.3,94.6,5.8,6,13.9,75.6,B,1
S2494,F,Charter,High School,2.44,73.6,43.6,62.2,57.7,12.6,44.5,4.1,4,21.9,57.4,D,1
S2495,F,Public,PhD,2.76,66.6,62.0,71.9,58.6,9.8,72.4,4.3,3,41.8,65.8,C,1
S2496,F,Public,Bachelor,3.88,95.3,78.2,86.6,42.0,13.8,100.0,8.4,4,25.9,84.6,A,1
S2497,F,Charter,Bachelor,2.87,65.1,43.9,48.2,56.5,6.9,62.0,1.8,1,18.0,48.5,F,0
S2498,F,Public,Master,1.59,71.9,52.9,49.3,54.2,6.4,61.9,5.6,2,10.8,59.0,D,1
S2499,M,Private,Master,2.9,61.2,43.6,45.3,65.9,4.0,82.8,3.5,3,40.7,57.6,D,1
S2500,F,Private,Master,3.07,74.8,35.2,57.4,36.5,8.3,71.3,5.2,2,21.7,45.8,F,0
S2501,F,Charter,High School,1.69,51.8,40.6,59.6,41.7,1.6,67.0,0.8,0,14.2,51.7,D,1
S2502,F,Public,High School,3.67,85.6,69.8,68.0,66.3,7.7,91.3,6.3,6,11.4,79.8,B,1
S2503,F,Public,Bachelor,2.64,62.6,51.5,54.0,43.5,10.2,80.1,2.5,2,20.4,54.6,D,1
S2504,M,Private,Bachelor,3.16,74.0,88.6,67.7,68.3,10.7,76.8,5.3,3,19.7,81.5,A,1
S2505,M,Charter,PhD,2.89,63.7,58.5,51.9,52.5,11.0,68.9,5.4,6,9.9,56.6,D,1
S2506,F,Public,Bachelor,2.36,71.1,54.5,71.7,39.0,5.6,78.3,0.0,2,12.7,56.9,D,1
S2507,M,Public,PhD,2.46,59.4,54.6,55.7,40.6,9.8,78.7,2.5,1,63.2,66.2,C,1
S2508,F,Private,High School,2.53,78.8,52.2,56.3,64.5,7.4,78.8,2.6,4,32.3,63.1,C,1
S2509,F,Charter,Master,3.54,67.5,70.1,69.0,47.0,9.8,86.8,10.5,3,16.1,74.5,B,1
S2510,M,Charter,Bachelor,2.93,58.5,57.1,66.7,38.6,6.8,83.3,6.0,3,31.0,63.1,C,1
S2511,F,Charter,PhD,2.74,75.0,60.2,74.8,56.6,2.0,87.9,6.8,3,28.7,57.3,D,1
S2512,M,Public,High School,2.53,60.6,44.9,54.4,47.3,10.6,79.0,4.4,3,13.7,55.5,D,1
S2513,F,Public,Bachelor,3.6,75.9,48.1,75.5,38.0,14.5,87.2,6.2,5,5.0,68.3,C,1
S2514,F,Private,Master,3.73,74.7,59.4,67.3,51.0,20.7,81.0,7.1,2,13.4,77.6,B,1
S2515,F,Charter,Bachelor,3.59,65.4,63.4,58.1,47.8,10.4,100.0,8.2,6,19.3,73.3,B,1
S2516,M,Public,Bachelor,3.25,71.8,55.5,55.9,46.1,8.0,69.0,8.6,9,22.1,68.3,C,1
S2517,M,Public,PhD,3.14,81.6,65.0,54.3,86.0,4.5,79.0,5.5,8,5.0,67.2,C,1
S2518,F,Private,Bachelor,2.39,71.9,51.2,51.1,44.9,9.4,67.8,1.7,5,65.2,47.6,F,0
S2519,F,Public,Bachelor,2.88,70.6,61.1,70.4,42.8,10.7,56.8,6.0,1,61.7,65.9,C,1
S2520,F,Public,High School,2.66,75.5,46.8,66.4,73.0,12.3,80.8,1.9,4,33.4,63.5,C,1
S2521,M,Private,Master,2.09,52.4,47.3,40.8,56.7,2.6,68.4,3.0,5,29.9,42.3,F,0
S2522,M,Private,Bachelor,3.53,72.7,55.9,49.0,64.1,13.3,85.7,7.2,9,13.9,62.7,C,1
S2523,M,Private,Bachelor,2.65,69.7,39.4,48.8,36.9,6.0,74.4,3.4,5,35.4,51.1,D,1
S2524,F,Public,High School,3.6,74.9,61.8,58.6,71.5,15.4,95.0,4.2,4,20.3,72.9,B,1
S2525,M,Private,Bachelor,3.44,72.4,76.9,61.4,70.0,12.4,95.0,4.7,6,41.6,70.2,B,1
S2526,M,Private,High School,3.28,63.2,43.0,71.9,52.6,5.4,69.6,4.6,5,37.3,61.8,C,1
S2527,F,Private,High School,3.31,56.4,56.9,55.2,33.9,9.8,100.0,3.2,6,10.7,58.2,D,1
S2528,M,Private,Bachelor,2.69,73.5,64.2,75.0,53.0,1.9,74.0,3.0,4,16.2,65.4,C,1
S2529,F,Public,High School,3.93,81.2,90.8,53.7,86.9,9.2,96.3,3.9,5,34.9,75.6,B,1
S2530,F,Public,High School,3.02,77.4,55.0,59.5,55.2,5.8,82.4,5.7,2,35.3,59.3,D,1
S2531,F,Public,Bachelor,3.15,68.0,51.7,68.6,47.9,7.7,82.8,5.5,9,7.5,69.4,C,1
S2532,M,Public,High School,2.68,61.1,40.7,64.9,44.6,6.9,83.4,4.2,1,19.8,53.8,D,1
S2533,M,Private,Bachelor,2.53,65.4,64.0,54.3,50.5,7.6,91.2,2.6,2,25.0,60.8,C,1
S2534,F,Charter,High School,3.24,79.2,53.4,73.3,43.7,10.3,91.7,4.6,4,23.3,60.0,D,1
S2535,F,Private,Bachelor,3.11,69.2,54.4,68.8,52.4,9.4,78.2,3.1,4,23.4,70.1,B,1
S2536,F,Private,Bachelor,2.61,72.5,36.8,53.0,63.3,8.4,75.0,4.5,2,40.5,62.0,C,1
S2537,M,Public,Master,2.28,54.8,56.4,56.5,65.2,2.4,66.0,0.0,6,30.8,56.8,D,1
S2538,F,Public,High School,2.37,62.4,62.0,62.0,42.0,6.7,82.2,3.1,2,29.4,53.5,D,1
S2539,F,Public,High School,3.6,75.4,72.1,60.2,75.1,15.7,93.1,4.7,2,10.7,67.5,C,1
S2540,F,Public,High School,2.69,76.7,41.2,75.8,56.6,7.3,72.8,7.2,1,29.0,73.1,B,1
S2541,F,Public,Bachelor,2.83,70.0,62.3,52.5,61.1,9.8,94.2,5.1,4,25.4,60.2,C,1
S2542,F,Private,PhD,3.73,91.2,52.6,70.9,60.7,13.1,100.0,6.3,5,14.2,66.2,C,1
S2543,F,Charter,High School,2.44,53.6,49.0,43.1,37.0,9.3,96.3,0.9,0,10.5,46.1,F,0
S2544,M,Public,High School,2.64,67.4,56.0,59.2,46.1,8.4,66.9,0.9,2,46.0,60.2,C,1
S2545,F,Public,High School,2.62,67.6,57.0,48.6,61.1,10.0,75.0,4.5,3,53.6,52.5,D,1
S2546,M,Private,Bachelor,3.81,83.1,72.8,65.8,46.5,13.8,85.7,10.1,6,24.6,70.8,B,1
S2547,M,Public,Bachelor,4.0,73.5,65.9,53.4,47.7,15.0,100.0,7.8,7,41.5,62.8,C,1
S2548,M,Charter,Bachelor,3.38,87.2,45.9,73.9,55.8,11.8,83.9,5.8,5,26.6,76.1,B,1
S2549,M,Private,Master,3.39,74.0,67.0,67.4,48.0,7.5,99.1,5.9,4,5.0,67.5,C,1
S2550,M,Charter,Bachelor,2.71,58.4,52.8,66.7,60.4,4.3,89.5,4.0,6,31.0,52.3,D,1
S2551,M,Public,High School,3.97,79.6,58.7,65.6,49.2,11.8,88.7,7.3,6,15.0,66.9,C,1
S2552,F,Private,High School,3.13,68.8,42.5,71.8,53.0,14.2,82.0,3.5,1,31.5,60.3,C,1
S2553,F,Public,Bachelor,3.43,96.5,84.1,69.2,65.8,10.2,90.5,3.6,5,46.4,78.6,B,1
S2554,M,Private,Bachelor,2.95,77.9,71.8,63.3,50.6,9.7,94.6,4.6,4,17.7,62.1,C,1
S2555,F,Public,Bachelor,2.87,69.1,63.3,79.0,51.0,2.6,76.6,7.2,4,31.5,63.1,C,1
S2556,F,Public,Bachelor,3.83,77.4,59.2,63.1,49.5,12.9,82.2,8.1,4,33.8,66.8,C,1
S2557,M,Private,Bachelor,3.27,80.3,37.4,75.7,49.2,10.3,93.9,2.7,5,44.0,57.4,D,1
S2558,M,Private,Master,3.73,85.2,75.2,72.7,49.6,3.9,73.5,5.8,7,36.2,69.3,C,1
S2559,F,Charter,Bachelor,3.13,48.0,55.5,52.2,50.6,10.4,84.3,6.3,3,7.6,54.1,D,1
S2560,F,Private,Master,2.58,70.9,50.8,46.8,58.3,2.4,88.5,6.5,3,10.4,49.4,F,0
S2561,F,Private,High School,2.71,67.3,65.8,49.4,40.1,5.7,82.2,7.4,2,37.9,50.0,F,0
S2562,M,Public,Bachelor,3.05,60.0,63.4,69.5,49.0,12.2,73.7,4.2,4,19.0,61.5,C,1
S2563,M,Private,PhD,2.69,73.9,58.1,75.5,57.9,8.2,64.9,5.4,5,11.8,69.3,C,1
S2564,M,Private,Bachelor,2.45,82.4,57.4,61.0,25.4,5.4,88.7,3.6,2,45.6,55.5,D,1
S2565,M,Charter,Master,3.6,80.5,65.7,68.0,80.4,9.8,83.9,5.8,5,16.5,59.4,D,1
S2566,M,Charter,Master,2.73,76.1,64.1,67.6,66.0,6.7,66.5,3.9,1,50.8,71.1,B,1
S2567,M,Public,High School,3.07,85.1,54.0,65.1,34.1,9.8,94.4,4.8,4,18.0,59.4,D,1
S2568,F,Charter,Bachelor,3.15,64.8,61.3,70.8,29.6,6.0,91.1,7.2,4,13.1,68.6,C,1
S2569,F,Public,High School,2.71,52.2,40.7,58.3,47.8,11.2,64.4,1.0,4,25.5,58.0,D,1
S2570,M,Public,PhD,3.73,82.5,80.1,69.1,48.9,8.5,100.0,7.2,5,32.7,73.0,B,1
S2571,F,Private,Master,2.44,62.4,56.4,49.8,61.6,1.6,67.9,6.2,5,32.2,54.4,D,1
S2572,M,Public,High School,3.13,60.3,48.7,51.3,56.3,12.5,90.7,7.7,6,52.7,53.9,D,1
S2573,M,Private,High School,3.12,70.6,59.4,35.0,55.7,8.2,100.0,5.9,5,27.0,62.2,C,1
S2574,M,Public,Bachelor,2.97,75.5,50.4,73.1,44.4,9.1,90.4,2.9,4,22.5,71.2,B,1
S2575,F,Public,Bachelor,2.35,62.3,65.4,54.3,71.1,8.4,76.6,4.4,0,50.9,56.7,D,1
S2576,F,Private,High School,3.44,68.1,76.4,59.6,69.1,8.6,67.2,8.2,6,31.8,67.9,C,1
S2577,F,Private,Bachelor,3.37,71.9,67.8,46.1,64.8,10.9,100.0,4.4,2,16.9,76.4,B,1
S2578,M,Charter,Bachelor,2.66,66.5,69.5,52.5,68.8,9.6,87.0,4.4,2,30.3,63.7,C,1
S2579,F,Private,High School,3.35,58.1,58.1,53.8,42.8,15.3,66.6,5.0,5,26.5,53.9,D,1
S2580,M,Private,Master,3.19,70.7,66.8,55.1,71.8,8.2,100.0,3.7,3,21.0,60.5,C,1
S2581,F,Public,PhD,2.36,52.8,59.8,56.7,47.3,5.0,74.3,2.3,1,30.9,62.6,C,1
S2582,F,Public,Master,2.57,71.0,54.5,59.7,54.3,9.0,72.4,3.7,5,7.8,61.9,C,1
S2583,M,Public,Master,3.57,63.2,60.4,50.8,54.8,11.9,78.8,4.1,3,16.8,59.4,D,1
S2584,F,Private,High School,3.15,79.6,70.9,52.2,34.7,9.2,83.6,2.7,2,30.7,65.0,C,1
S2585,F,Private,High School,2.72,63.9,60.0,46.4,63.8,12.6,86.9,2.0,3,18.5,55.8,D,1
S2586,M,Public,High School,2.57,61.4,44.1,73.0,25.7,2.2,69.8,4.1,0,13.8,43.4,F,0
S2587,F,Private,Master,2.74,69.8,33.6,72.8,34.3,3.7,79.0,0.9,3,25.7,53.1,D,1
S2588,M,Private,PhD,2.78,60.8,51.3,50.2,45.0,3.1,100.0,0.0,4,19.0,54.1,D,1
S2589,F,Public,Master,2.58,68.0,32.8,40.3,25.0,10.9,81.5,6.2,2,7.3,39.0,F,0
S2590,F,Public,Master,2.13,55.4,36.7,54.0,30.4,7.1,82.9,0.3,0,9.9,39.4,F,0
S2591,F,Charter,Bachelor,3.57,71.2,53.4,65.1,57.9,7.2,74.2,5.5,5,28.3,61.8,C,1
